User ID,Height (cm),Weight (kg),Chest (cm),Waist (cm),Hip (cm),Age,Gender,Product ID,Category,Size Purchased,Fit Feedback,Return/Exchange Date,Reason for Return,Size Exchanged,Final Outcome,Cluster ID,Cluster Description,Brand ID,Generated Size Chart,Confidence Scores
4947,156,78,93,87,85,23,Female,109,Dresses,XL,1,2023-07-15,Changed Mind,M,Returned,C02,Tall and Athletic,B01,"L: 0.93, XL: 0.86",High
4948,186,65,105,89,114,27,Female,144,Dresses,XS,1,2023-07-20,Incorrect Size,L,Kept,C04,Athletic Build,B01,"S: 0.92, M: 0.87",High
4949,178,84,98,85,114,38,Male,175,Bottoms,L,1,2023-07-30,Defective,M,Kept,C02,Athletic Build,B02,"S: 0.92, M: 0.87",Low
4950,152,83,92,85,100,41,Female,153,Bottoms,XS,1,2023-07-15,Incorrect Size,M,Kept,C03,Petite,B02,"S: 0.92, M: 0.87",Medium
4951,164,52,93,68,111,20,Male,130,Tops,M,1,2023-07-25,Changed Mind,N/A,Kept,C03,Athletic Build,B01,"M: 0.95, L: 0.80",Medium
4952,185,53,82,90,102,42,Female,166,Tops,XL,1,N/A,Defective,L,Kept,C04,Tall and Athletic,B04,"XS: 0.90, S: 0.85",Medium
4953,168,54,83,84,97,30,Female,138,Tops,XS,1,2023-07-30,Incorrect Size,L,Kept,C03,Tall and Athletic,B02,"XS: 0.90, S: 0.85",High
4954,162,59,105,80,96,42,Female,138,Dresses,L,1,2023-07-30,Incorrect Size,XL,Kept,C03,Petite,B03,"XS: 0.90, S: 0.85",Medium
4955,170,78,108,92,102,32,Female,133,Dresses,XL,0,2023-07-20,Defective,XL,Kept,C01,Tall and Athletic,B01,"L: 0.93, XL: 0.86",High
4956,186,81,93,88,112,37,Female,171,Dresses,L,1,2023-07-25,Defective,XL,Returned,C01,Average Build,B02,"XS: 0.90, S: 0.85",High
4957,176,80,93,93,94,40,Male,185,Dresses,L,0,2023-07-25,Incorrect Size,XL,Returned,C04,Average Build,B04,"L: 0.93, XL: 0.86",Low
4958,178,51,105,82,98,39,Male,155,Tops,XL,0,2023-08-01,Defective,L,Returned,C04,Average Build,B03,"M: 0.95, L: 0.80",Medium
4959,169,61,87,90,104,29,Female,176,Dresses,XL,0,2023-07-30,Changed Mind,N/A,Kept,C04,Athletic Build,B02,"S: 0.92, M: 0.87",Low
4960,174,76,89,72,113,32,Female,185,Dresses,L,0,2023-07-30,N/A,XL,Returned,C02,Athletic Build,B02,"L: 0.93, XL: 0.86",Low
4961,155,54,88,66,109,44,Female,123,Tops,M,1,N/A,Changed Mind,XL,Kept,C01,Tall and Athletic,B01,"XS: 0.90, S: 0.85",Low
4962,185,86,93,81,95,31,Female,170,Tops,L,1,2023-07-25,Changed Mind,L,Kept,C03,Athletic Build,B02,"XS: 0.90, S: 0.85",Low
4963,151,76,87,74,102,32,Male,114,Bottoms,XL,0,2023-07-30,Changed Mind,S,Returned,C01,Tall and Athletic,B03,"XS: 0.90, S: 0.85",High
4964,171,72,90,77,111,21,Female,196,Tops,S,0,N/A,N/A,N/A,Returned,C03,Average Build,B02,"M: 0.95, L: 0.80",Medium
4965,181,82,89,79,108,22,Female,149,Dresses,XS,1,2023-07-20,N/A,N/A,Kept,C03,Athletic Build,B01,"XS: 0.90, S: 0.85",High
4966,165,53,97,73,111,48,Male,145,Tops,L,1,2023-07-25,Defective,N/A,Returned,C03,Tall and Athletic,B03,"L: 0.93, XL: 0.86",Low
4967,167,70,83,91,96,36,Female,177,Dresses,XS,0,2023-07-15,Incorrect Size,S,Returned,C02,Athletic Build,B01,"L: 0.93, XL: 0.86",High
4968,154,73,83,72,101,45,Male,127,Bottoms,L,1,2023-07-15,Defective,XL,Returned,C04,Athletic Build,B01,"S: 0.92, M: 0.87",Low
4969,185,80,91,70,112,40,Female,175,Bottoms,L,0,2023-07-30,N/A,XL,Kept,C04,Average Build,B01,"M: 0.95, L: 0.80",Medium
4970,179,73,97,68,108,38,Female,196,Bottoms,S,1,2023-07-30,Changed Mind,N/A,Kept,C01,Athletic Build,B04,"L: 0.93, XL: 0.86",Low
4971,168,59,108,82,87,31,Male,167,Dresses,XL,1,2023-08-01,Changed Mind,S,Kept,C03,Average Build,B02,"L: 0.93, XL: 0.86",High
4972,172,51,87,88,114,35,Female,149,Dresses,M,0,N/A,Changed Mind,S,Kept,C02,Tall and Athletic,B02,"XS: 0.90, S: 0.85",High
4973,183,80,82,67,105,39,Male,102,Bottoms,XL,0,2023-07-30,Defective,L,Returned,C02,Petite,B04,"S: 0.92, M: 0.87",Medium
4974,162,74,97,90,85,39,Male,194,Bottoms,XS,1,2023-07-30,Incorrect Size,L,Kept,C04,Petite,B02,"L: 0.93, XL: 0.86",Medium
4975,178,53,86,68,85,41,Male,160,Dresses,XS,0,N/A,Changed Mind,XL,Returned,C01,Average Build,B04,"M: 0.95, L: 0.80",Medium
4976,185,60,80,85,90,29,Male,166,Dresses,L,1,2023-07-15,N/A,XL,Kept,C04,Average Build,B03,"S: 0.92, M: 0.87",High
4977,171,66,101,77,103,42,Female,159,Dresses,XL,1,N/A,Defective,XL,Returned,C04,Tall and Athletic,B01,"XS: 0.90, S: 0.85",High
4978,185,51,92,84,108,42,Female,193,Dresses,S,1,2023-08-01,Incorrect Size,N/A,Returned,C01,Tall and Athletic,B04,"L: 0.93, XL: 0.86",High
4979,158,55,108,75,88,34,Male,160,Bottoms,M,1,2023-08-01,Incorrect Size,N/A,Returned,C02,Tall and Athletic,B03,"L: 0.93, XL: 0.86",Low
4980,188,58,82,72,106,49,Male,122,Bottoms,XL,0,2023-07-25,Defective,L,Returned,C01,Average Build,B02,"S: 0.92, M: 0.87",High
4981,168,54,108,89,97,46,Male,189,Tops,L,1,2023-07-25,Defective,XL,Kept,C03,Athletic Build,B03,"XS: 0.90, S: 0.85",High
4982,187,69,82,78,110,27,Male,146,Tops,XS,0,2023-07-30,Incorrect Size,XL,Returned,C03,Average Build,B01,"L: 0.93, XL: 0.86",Medium
4983,155,78,94,78,96,38,Male,153,Dresses,XL,0,2023-07-30,Changed Mind,L,Returned,C02,Tall and Athletic,B03,"XS: 0.90, S: 0.85",Low
4984,164,70,100,80,109,24,Female,119,Bottoms,XS,0,2023-08-01,Incorrect Size,N/A,Kept,C03,Petite,B03,"M: 0.95, L: 0.80",High
4985,169,58,109,78,114,31,Female,149,Dresses,L,1,2023-07-15,N/A,N/A,Returned,C03,Petite,B03,"L: 0.93, XL: 0.86",Medium
4986,158,77,98,65,92,29,Male,180,Tops,XS,1,2023-07-15,Incorrect Size,L,Returned,C03,Petite,B04,"XS: 0.90, S: 0.85",Low
4987,181,57,107,66,104,41,Female,117,Dresses,L,0,2023-07-20,Defective,S,Kept,C02,Athletic Build,B02,"L: 0.93, XL: 0.86",Low
4988,153,80,83,92,110,33,Female,127,Tops,M,0,2023-07-25,N/A,M,Returned,C02,Average Build,B02,"M: 0.95, L: 0.80",Medium
4989,167,69,92,84,108,47,Male,119,Tops,S,0,2023-07-25,Defective,M,Kept,C02,Tall and Athletic,B01,"XS: 0.90, S: 0.85",Medium
4990,154,76,92,65,91,41,Female,130,Bottoms,XS,0,2023-08-01,Changed Mind,L,Kept,C04,Petite,B01,"XS: 0.90, S: 0.85",Low
4991,169,57,94,75,105,31,Male,178,Dresses,XL,0,2023-07-20,Changed Mind,S,Returned,C01,Tall and Athletic,B04,"S: 0.92, M: 0.87",High
4992,172,70,98,70,91,43,Male,146,Bottoms,M,0,2023-07-20,N/A,L,Kept,C03,Petite,B04,"M: 0.95, L: 0.80",Medium
4993,160,77,95,79,91,32,Female,164,Tops,S,0,2023-07-25,Defective,XL,Kept,C01,Athletic Build,B02,"M: 0.95, L: 0.80",Medium
4994,186,72,86,76,98,40,Female,132,Tops,XL,0,2023-07-30,N/A,S,Kept,C01,Tall and Athletic,B04,"S: 0.92, M: 0.87",Medium
4995,171,55,82,69,113,40,Male,153,Dresses,XL,1,2023-07-25,N/A,XL,Returned,C04,Petite,B02,"S: 0.92, M: 0.87",Medium
4996,153,52,109,93,110,36,Female,123,Dresses,L,1,2023-07-20,Changed Mind,L,Returned,C01,Average Build,B03,"XS: 0.90, S: 0.85",Medium
4997,178,54,105,87,102,20,Male,136,Dresses,S,1,2023-07-15,Defective,N/A,Kept,C03,Average Build,B03,"S: 0.92, M: 0.87",Low
4998,183,58,99,76,107,41,Male,110,Dresses,XL,1,N/A,Incorrect Size,XL,Kept,C04,Average Build,B02,"S: 0.92, M: 0.87",Low
4999,162,56,81,86,103,29,Male,159,Tops,XL,1,2023-07-15,Changed Mind,N/A,Returned,C03,Petite,B04,"S: 0.92, M: 0.87",High
5000,158,53,97,78,108,45,Male,129,Tops,XL,1,2023-08-01,N/A,N/A,Kept,C02,Average Build,B03,"XS: 0.90, S: 0.85",Low
5001,180,88,104,78,108,24,Male,111,Tops,M,1,2023-07-15,Defective,L,Kept,C04,Athletic Build,B01,"M: 0.95, L: 0.80",Medium
5002,156,54,90,83,109,30,Male,138,Bottoms,S,1,2023-07-20,N/A,L,Returned,C02,Tall and Athletic,B02,"XS: 0.90, S: 0.85",Medium
5003,153,60,80,69,111,29,Male,179,Bottoms,L,1,2023-07-25,N/A,M,Returned,C01,Athletic Build,B03,"L: 0.93, XL: 0.86",High
5004,168,64,95,67,104,25,Female,132,Bottoms,M,0,2023-08-01,N/A,XL,Returned,C01,Average Build,B01,"XS: 0.90, S: 0.85",High
5005,179,83,96,89,110,34,Female,191,Dresses,M,1,2023-07-20,Defective,N/A,Kept,C03,Average Build,B02,"L: 0.93, XL: 0.86",Low
5006,180,62,95,82,103,28,Male,152,Tops,M,0,2023-07-20,Changed Mind,XL,Kept,C04,Average Build,B02,"L: 0.93, XL: 0.86",Medium
5007,184,56,89,70,109,27,Female,101,Bottoms,L,0,2023-08-01,Incorrect Size,XL,Kept,C04,Tall and Athletic,B02,"S: 0.92, M: 0.87",Medium
5008,170,89,96,73,109,42,Female,114,Dresses,L,1,2023-08-01,N/A,L,Returned,C04,Athletic Build,B03,"XS: 0.90, S: 0.85",Low
5009,180,55,109,90,102,42,Male,103,Dresses,M,0,2023-08-01,Incorrect Size,XL,Returned,C04,Average Build,B03,"S: 0.92, M: 0.87",Medium
5010,168,88,82,71,90,25,Male,130,Dresses,M,1,2023-07-30,Changed Mind,M,Returned,C01,Tall and Athletic,B04,"XS: 0.90, S: 0.85",High
5011,180,79,97,85,100,25,Female,131,Tops,XS,0,2023-08-01,N/A,S,Kept,C01,Petite,B02,"S: 0.92, M: 0.87",High
5012,181,71,98,82,87,36,Male,101,Dresses,L,1,2023-07-30,Defective,N/A,Kept,C02,Athletic Build,B04,"S: 0.92, M: 0.87",High
5013,151,74,93,66,105,31,Female,146,Bottoms,XL,1,N/A,N/A,S,Returned,C02,Petite,B04,"M: 0.95, L: 0.80",Low
5014,159,77,100,84,86,26,Male,114,Dresses,S,1,2023-07-30,N/A,S,Kept,C04,Tall and Athletic,B04,"M: 0.95, L: 0.80",Medium
5015,151,69,104,74,99,24,Male,136,Tops,S,1,N/A,N/A,N/A,Returned,C02,Average Build,B02,"M: 0.95, L: 0.80",Medium
5016,151,88,81,76,104,35,Male,146,Tops,S,0,2023-07-15,N/A,S,Returned,C03,Petite,B03,"XS: 0.90, S: 0.85",Medium
5017,173,52,91,66,95,42,Male,155,Dresses,M,1,2023-07-15,Changed Mind,XL,Returned,C01,Athletic Build,B03,"XS: 0.90, S: 0.85",Medium
5018,166,54,90,92,103,25,Female,136,Tops,L,1,2023-07-20,Changed Mind,L,Returned,C03,Tall and Athletic,B03,"M: 0.95, L: 0.80",Low
5019,181,50,109,77,102,27,Male,143,Tops,XS,0,2023-07-15,Defective,M,Returned,C02,Tall and Athletic,B02,"M: 0.95, L: 0.80",Low
5020,165,64,96,93,106,22,Male,143,Bottoms,XS,0,2023-07-30,N/A,M,Returned,C01,Petite,B03,"S: 0.92, M: 0.87",Low
5021,165,75,106,72,95,27,Male,115,Bottoms,S,1,2023-07-30,Defective,XL,Kept,C02,Athletic Build,B04,"M: 0.95, L: 0.80",Low
5022,188,52,85,90,87,48,Female,138,Dresses,XL,1,2023-07-30,N/A,L,Kept,C01,Athletic Build,B04,"S: 0.92, M: 0.87",High
5023,180,89,98,87,88,26,Female,189,Tops,XL,1,2023-07-25,Defective,L,Kept,C02,Athletic Build,B02,"S: 0.92, M: 0.87",High
5024,173,83,92,71,90,36,Male,144,Tops,XL,1,2023-07-30,N/A,S,Returned,C03,Athletic Build,B02,"XS: 0.90, S: 0.85",Low
5025,150,54,86,67,96,38,Male,155,Tops,XL,0,2023-08-01,Changed Mind,M,Kept,C03,Petite,B02,"XS: 0.90, S: 0.85",Medium
5026,160,80,101,87,113,45,Male,155,Bottoms,XS,1,2023-07-20,N/A,M,Kept,C01,Tall and Athletic,B01,"XS: 0.90, S: 0.85",High
5027,170,62,90,72,112,39,Male,178,Tops,XS,1,2023-07-20,N/A,M,Returned,C04,Tall and Athletic,B02,"XS: 0.90, S: 0.85",High
5028,153,50,86,85,105,33,Female,188,Bottoms,L,1,2023-07-15,Changed Mind,N/A,Kept,C02,Athletic Build,B02,"XS: 0.90, S: 0.85",Low
5029,156,71,92,65,88,44,Female,158,Tops,XS,1,N/A,Defective,M,Kept,C02,Average Build,B02,"XS: 0.90, S: 0.85",High
5030,175,64,92,79,113,47,Male,157,Bottoms,L,0,2023-08-01,Incorrect Size,N/A,Kept,C04,Average Build,B04,"XS: 0.90, S: 0.85",High
5031,161,75,100,65,114,25,Male,156,Dresses,L,0,2023-08-01,Changed Mind,XL,Kept,C02,Athletic Build,B03,"S: 0.92, M: 0.87",Medium
5032,180,67,80,76,96,26,Female,102,Dresses,M,1,2023-08-01,Defective,N/A,Kept,C03,Petite,B03,"M: 0.95, L: 0.80",High
5033,166,58,109,75,88,49,Male,134,Tops,XS,1,2023-07-25,N/A,N/A,Returned,C01,Petite,B01,"XS: 0.90, S: 0.85",Medium
5034,182,50,98,80,86,24,Male,149,Tops,XL,1,N/A,Incorrect Size,L,Kept,C01,Petite,B02,"M: 0.95, L: 0.80",High
5035,160,58,98,94,96,38,Female,164,Bottoms,S,0,2023-07-25,Defective,S,Returned,C02,Average Build,B04,"M: 0.95, L: 0.80",Medium
5036,177,72,102,68,97,40,Male,187,Bottoms,L,1,2023-08-01,Defective,L,Kept,C02,Tall and Athletic,B03,"L: 0.93, XL: 0.86",High
5037,181,51,94,66,110,47,Female,108,Bottoms,S,1,2023-07-20,N/A,M,Kept,C02,Tall and Athletic,B01,"XS: 0.90, S: 0.85",Low
5038,150,63,93,87,113,26,Male,169,Tops,XL,0,2023-07-20,N/A,L,Kept,C01,Athletic Build,B01,"S: 0.92, M: 0.87",High
5039,177,87,108,93,100,28,Male,158,Bottoms,L,0,2023-07-25,Defective,S,Kept,C04,Petite,B02,"M: 0.95, L: 0.80",Low
5040,156,89,82,67,88,31,Female,193,Tops,L,1,2023-07-15,N/A,N/A,Returned,C01,Tall and Athletic,B02,"XS: 0.90, S: 0.85",Medium
5041,151,67,106,92,112,44,Female,143,Bottoms,XS,0,2023-07-30,Incorrect Size,N/A,Kept,C04,Average Build,B03,"S: 0.92, M: 0.87",High
5042,173,65,100,68,92,34,Female,162,Tops,M,1,2023-07-30,N/A,XL,Kept,C03,Athletic Build,B02,"L: 0.93, XL: 0.86",Medium
5043,153,78,99,89,89,34,Female,152,Bottoms,S,0,N/A,Incorrect Size,XL,Returned,C01,Tall and Athletic,B03,"XS: 0.90, S: 0.85",Low
5044,168,60,83,82,114,47,Female,133,Bottoms,XL,1,2023-07-20,Incorrect Size,S,Returned,C01,Athletic Build,B02,"XS: 0.90, S: 0.85",Medium
5045,175,55,108,76,98,43,Female,120,Bottoms,M,0,2023-07-30,N/A,S,Kept,C03,Athletic Build,B03,"M: 0.95, L: 0.80",High
5046,160,52,86,88,99,40,Male,180,Tops,M,0,2023-07-20,Defective,L,Kept,C01,Average Build,B01,"L: 0.93, XL: 0.86",Medium
5047,189,63,80,65,114,35,Male,159,Dresses,XS,1,2023-08-01,Incorrect Size,S,Returned,C04,Average Build,B01,"XS: 0.90, S: 0.85",Medium
5048,160,51,102,67,95,42,Female,160,Dresses,L,0,2023-07-20,N/A,L,Kept,C01,Average Build,B01,"XS: 0.90, S: 0.85",Low
5049,152,81,103,68,94,39,Male,163,Tops,XL,0,2023-07-20,Changed Mind,XL,Kept,C02,Average Build,B04,"S: 0.92, M: 0.87",Medium
5050,161,80,98,94,94,45,Male,156,Tops,M,0,2023-07-30,Incorrect Size,L,Kept,C03,Average Build,B01,"M: 0.95, L: 0.80",Medium
5051,152,60,82,70,108,34,Female,137,Dresses,M,1,2023-07-30,Defective,L,Kept,C04,Athletic Build,B02,"M: 0.95, L: 0.80",Low
5052,176,71,99,81,90,24,Male,160,Dresses,S,0,2023-08-01,Defective,XL,Returned,C02,Athletic Build,B01,"XS: 0.90, S: 0.85",Low
5053,151,52,94,94,100,31,Female,188,Bottoms,XL,1,2023-07-30,Defective,M,Returned,C03,Average Build,B01,"XS: 0.90, S: 0.85",High
5054,165,80,92,72,112,23,Female,151,Bottoms,XL,0,2023-07-25,Changed Mind,S,Returned,C03,Petite,B03,"M: 0.95, L: 0.80",Medium
5055,151,82,101,82,110,22,Female,129,Tops,M,1,2023-07-30,Incorrect Size,N/A,Returned,C04,Average Build,B03,"XS: 0.90, S: 0.85",Medium
5056,179,73,93,80,105,48,Female,199,Dresses,L,0,2023-07-20,Changed Mind,XL,Returned,C01,Athletic Build,B02,"L: 0.93, XL: 0.86",High
5057,169,50,86,85,88,46,Female,109,Dresses,XL,0,2023-08-01,Changed Mind,L,Kept,C02,Athletic Build,B02,"XS: 0.90, S: 0.85",Low
5058,187,64,80,70,110,48,Female,186,Tops,XL,1,2023-07-20,Changed Mind,N/A,Returned,C03,Tall and Athletic,B04,"XS: 0.90, S: 0.85",Low
5059,177,86,92,88,93,20,Female,184,Dresses,S,0,2023-08-01,Changed Mind,S,Returned,C03,Tall and Athletic,B03,"M: 0.95, L: 0.80",Medium
5060,174,76,83,83,94,32,Female,140,Bottoms,S,1,N/A,Incorrect Size,N/A,Kept,C04,Athletic Build,B03,"M: 0.95, L: 0.80",Medium
5061,181,87,91,92,114,24,Male,168,Dresses,S,1,2023-07-15,Incorrect Size,N/A,Kept,C03,Petite,B02,"L: 0.93, XL: 0.86",High
5062,159,76,86,89,89,31,Female,143,Dresses,L,1,2023-07-25,Defective,S,Kept,C03,Athletic Build,B03,"L: 0.93, XL: 0.86",Low
5063,189,61,106,92,94,21,Male,176,Bottoms,L,0,2023-08-01,Changed Mind,L,Returned,C04,Athletic Build,B01,"S: 0.92, M: 0.87",Medium
5064,182,52,81,85,100,25,Female,123,Dresses,XL,1,N/A,Changed Mind,L,Returned,C01,Petite,B02,"S: 0.92, M: 0.87",Low
5065,162,79,96,72,95,24,Male,108,Bottoms,L,1,2023-08-01,N/A,M,Returned,C01,Average Build,B03,"L: 0.93, XL: 0.86",Low
5066,186,81,80,68,90,46,Female,174,Bottoms,S,1,2023-07-25,Incorrect Size,L,Kept,C03,Tall and Athletic,B02,"XS: 0.90, S: 0.85",Medium
5067,165,72,105,92,91,37,Female,164,Bottoms,L,0,2023-07-25,N/A,M,Returned,C02,Average Build,B03,"L: 0.93, XL: 0.86",Low
5068,171,51,93,73,111,43,Male,123,Dresses,XL,0,2023-07-20,Incorrect Size,XL,Kept,C02,Athletic Build,B02,"S: 0.92, M: 0.87",Low
5069,169,56,109,72,96,24,Male,193,Bottoms,M,0,2023-07-20,Changed Mind,S,Kept,C03,Average Build,B04,"L: 0.93, XL: 0.86",Low
5070,176,83,101,85,111,37,Female,196,Tops,XS,1,2023-07-20,N/A,M,Returned,C03,Athletic Build,B01,"XS: 0.90, S: 0.85",Low
5071,165,81,107,83,97,35,Female,156,Dresses,L,1,2023-07-20,Incorrect Size,S,Kept,C04,Average Build,B01,"S: 0.92, M: 0.87",High
5072,183,88,100,65,101,36,Male,114,Bottoms,M,0,N/A,N/A,N/A,Returned,C01,Petite,B03,"XS: 0.90, S: 0.85",High
5073,181,81,80,85,93,21,Female,180,Tops,XL,0,2023-07-15,N/A,S,Returned,C02,Average Build,B01,"XS: 0.90, S: 0.85",High
5074,175,63,105,85,112,36,Male,117,Tops,M,0,2023-07-15,Defective,S,Returned,C02,Average Build,B01,"M: 0.95, L: 0.80",Medium
5075,174,52,82,68,92,29,Female,120,Bottoms,M,1,2023-08-01,Defective,S,Returned,C02,Athletic Build,B03,"M: 0.95, L: 0.80",Medium
5076,151,81,90,74,112,45,Female,112,Tops,M,0,N/A,Changed Mind,N/A,Returned,C01,Petite,B01,"S: 0.92, M: 0.87",Low
5077,161,85,86,90,111,22,Male,173,Bottoms,S,0,2023-07-15,Changed Mind,L,Kept,C04,Tall and Athletic,B03,"XS: 0.90, S: 0.85",High
5078,189,66,107,72,100,33,Female,172,Tops,L,0,2023-08-01,Changed Mind,M,Kept,C03,Tall and Athletic,B03,"XS: 0.90, S: 0.85",Low
5079,158,52,104,67,105,38,Female,141,Dresses,M,0,2023-07-30,Incorrect Size,XL,Returned,C01,Athletic Build,B01,"L: 0.93, XL: 0.86",Medium
5080,161,59,108,76,87,31,Female,185,Bottoms,XL,1,2023-07-30,Changed Mind,S,Returned,C03,Petite,B04,"M: 0.95, L: 0.80",High
5081,175,89,88,90,89,45,Male,132,Tops,XS,0,2023-07-30,N/A,S,Returned,C02,Average Build,B02,"XS: 0.90, S: 0.85",Medium
5082,158,67,101,73,105,20,Female,137,Tops,XS,0,2023-07-20,Defective,M,Returned,C03,Average Build,B04,"M: 0.95, L: 0.80",Medium
5083,159,52,82,67,109,26,Male,118,Bottoms,XS,0,2023-07-30,N/A,M,Kept,C02,Tall and Athletic,B04,"S: 0.92, M: 0.87",High
5084,181,88,80,68,107,45,Male,129,Dresses,S,0,2023-08-01,N/A,N/A,Kept,C03,Average Build,B04,"L: 0.93, XL: 0.86",High
5085,183,59,98,70,97,26,Male,107,Bottoms,L,1,2023-07-25,Defective,M,Kept,C04,Average Build,B02,"M: 0.95, L: 0.80",High
5086,169,58,105,73,102,32,Male,140,Tops,XS,0,2023-07-25,Defective,N/A,Kept,C04,Average Build,B03,"XS: 0.90, S: 0.85",Low
5087,188,60,81,90,105,28,Female,106,Bottoms,S,1,2023-08-01,Changed Mind,L,Returned,C03,Petite,B03,"M: 0.95, L: 0.80",Medium
5088,151,82,106,66,100,24,Male,120,Dresses,XL,1,N/A,Incorrect Size,N/A,Returned,C03,Average Build,B03,"L: 0.93, XL: 0.86",Low
5089,150,85,100,66,109,23,Male,155,Tops,XL,1,2023-07-25,Changed Mind,S,Returned,C01,Average Build,B04,"M: 0.95, L: 0.80",Low
5090,185,75,103,82,98,24,Female,156,Dresses,S,1,2023-08-01,Changed Mind,XL,Kept,C04,Petite,B04,"M: 0.95, L: 0.80",High
5091,173,76,84,85,95,43,Female,173,Dresses,L,0,2023-08-01,Incorrect Size,S,Returned,C02,Athletic Build,B02,"L: 0.93, XL: 0.86",Low
5092,176,87,96,86,113,43,Male,153,Tops,XL,1,N/A,N/A,N/A,Returned,C01,Athletic Build,B04,"L: 0.93, XL: 0.86",Medium
5093,151,71,98,67,102,47,Male,173,Dresses,L,1,2023-07-15,Changed Mind,S,Returned,C03,Athletic Build,B01,"L: 0.93, XL: 0.86",Medium
5094,180,75,107,67,92,39,Female,172,Tops,S,1,2023-07-25,Defective,L,Kept,C02,Tall and Athletic,B04,"L: 0.93, XL: 0.86",High
5095,163,71,84,82,96,31,Female,181,Dresses,XL,0,2023-08-01,Changed Mind,L,Returned,C04,Petite,B03,"M: 0.95, L: 0.80",Medium
5096,151,54,102,91,103,27,Female,188,Dresses,XL,1,2023-08-01,Changed Mind,XL,Returned,C02,Petite,B01,"XS: 0.90, S: 0.85",Medium
5097,178,84,100,70,104,32,Male,187,Tops,M,1,2023-07-25,N/A,XL,Kept,C01,Athletic Build,B02,"M: 0.95, L: 0.80",High
5098,164,51,93,65,86,23,Male,133,Dresses,XL,0,N/A,Changed Mind,L,Returned,C02,Petite,B01,"XS: 0.90, S: 0.85",Medium
5099,161,84,89,89,93,39,Male,122,Dresses,XS,0,2023-07-25,N/A,L,Returned,C02,Average Build,B04,"S: 0.92, M: 0.87",High
5100,186,58,100,79,106,30,Female,150,Dresses,M,1,N/A,Changed Mind,S,Returned,C03,Tall and Athletic,B03,"L: 0.93, XL: 0.86",Low
5101,177,67,86,75,93,34,Male,186,Bottoms,S,1,2023-07-25,N/A,L,Kept,C03,Athletic Build,B03,"L: 0.93, XL: 0.86",Medium
5102,169,61,108,74,98,43,Male,127,Dresses,XS,0,2023-08-01,Incorrect Size,N/A,Kept,C03,Average Build,B03,"M: 0.95, L: 0.80",High
5103,188,52,87,68,99,33,Female,148,Bottoms,XS,0,2023-07-20,Defective,S,Kept,C01,Athletic Build,B03,"XS: 0.90, S: 0.85",Medium
5104,173,67,109,78,95,37,Male,166,Tops,L,0,2023-07-15,N/A,M,Kept,C01,Petite,B01,"L: 0.93, XL: 0.86",Medium
5105,170,87,87,66,113,39,Female,195,Tops,M,1,2023-07-25,Defective,XL,Returned,C03,Average Build,B03,"S: 0.92, M: 0.87",High
5106,159,56,86,77,97,20,Female,113,Tops,L,1,2023-08-01,Changed Mind,XL,Returned,C03,Athletic Build,B04,"L: 0.93, XL: 0.86",High
5107,163,82,92,80,108,20,Female,102,Bottoms,M,1,2023-07-15,Changed Mind,XL,Kept,C03,Tall and Athletic,B02,"S: 0.92, M: 0.87",Medium
5108,186,55,93,76,112,30,Female,146,Tops,M,0,2023-07-25,N/A,S,Kept,C01,Tall and Athletic,B02,"L: 0.93, XL: 0.86",High
5109,167,67,98,86,109,48,Male,171,Tops,XS,1,2023-07-25,Incorrect Size,L,Returned,C03,Petite,B04,"L: 0.93, XL: 0.86",Low
5110,173,71,90,69,89,48,Male,111,Dresses,XL,1,2023-07-20,Defective,N/A,Returned,C02,Petite,B01,"M: 0.95, L: 0.80",Low
5111,163,88,81,83,90,48,Female,126,Bottoms,L,1,2023-07-30,N/A,M,Kept,C01,Average Build,B03,"XS: 0.90, S: 0.85",High
5112,183,58,96,93,107,43,Male,163,Bottoms,L,1,2023-07-30,N/A,XL,Kept,C04,Average Build,B01,"M: 0.95, L: 0.80",Low
5113,161,84,85,67,89,39,Male,149,Bottoms,XS,0,2023-07-15,Defective,S,Kept,C03,Petite,B04,"XS: 0.90, S: 0.85",Low
5114,171,72,108,85,85,49,Female,163,Tops,XL,0,2023-07-15,N/A,N/A,Returned,C04,Petite,B03,"L: 0.93, XL: 0.86",High
5115,155,61,88,84,109,25,Male,121,Bottoms,M,0,2023-07-20,Defective,L,Returned,C04,Petite,B02,"M: 0.95, L: 0.80",Low
5116,185,73,98,85,102,24,Female,149,Tops,M,1,N/A,Changed Mind,M,Returned,C03,Tall and Athletic,B04,"M: 0.95, L: 0.80",Low
5117,185,89,84,66,107,32,Male,179,Tops,XL,1,2023-07-15,Defective,XL,Kept,C03,Petite,B01,"XS: 0.90, S: 0.85",Medium
5118,171,58,88,91,112,29,Male,180,Tops,M,0,2023-07-30,Incorrect Size,L,Kept,C01,Tall and Athletic,B02,"L: 0.93, XL: 0.86",Low
5119,163,62,109,81,108,25,Female,109,Tops,L,0,2023-07-20,Defective,S,Returned,C01,Average Build,B01,"L: 0.93, XL: 0.86",Low
5120,165,89,109,85,92,23,Female,121,Dresses,L,1,N/A,Changed Mind,XL,Returned,C02,Petite,B02,"L: 0.93, XL: 0.86",High
5121,185,66,104,75,101,23,Female,153,Bottoms,L,1,2023-08-01,Defective,S,Kept,C04,Petite,B02,"L: 0.93, XL: 0.86",Medium
